STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
COY,D,76,INFLOW,19970829 0000,19970902 0000,113,,CFS
COY,D,76,INFLOW,19970830 0000,19970902 0000,132,,CFS
COY,D,76,INFLOW,19970831 0000,19970902 0000,129,,CFS
COY,D,76,INFLOW,19970901 0000,19970902 0000,134,,CFS
COY,D,76,INFLOW,19970902 0000,19970903 0000,144,,CFS
COY,D,76,INFLOW,19970903 0000,19970904 0000,133,,CFS
COY,D,76,INFLOW,19970904 0000,19970905 0000,156,,CFS
COY,D,76,INFLOW,19970905 0000,19970908 0000,148,,CFS
COY,D,76,INFLOW,19970906 0000,19970908 0000,149,,CFS
COY,D,76,INFLOW,19970907 0000,19970908 0000,150,,CFS
COY,D,76,INFLOW,19970908 0000,19970909 0000,140,,CFS
COY,D,76,INFLOW,19970909 0000,19970910 0000,149,,CFS
COY,D,76,INFLOW,19970910 0000,19970911 0000,136,,CFS
COY,D,76,INFLOW,19970911 0000,19970912 0000,147,,CFS
COY,D,76,INFLOW,19970912 0000,19970915 0000,163,,CFS
COY,D,76,INFLOW,19970913 0000,19970915 0000,134,,CFS
COY,D,76,INFLOW,19970914 0000,19970915 0000,192,,CFS
COY,D,76,INFLOW,19970915 0000,19970916 0000,191,,CFS
COY,D,76,INFLOW,19970916 0000,19970917 0000,183,,CFS
COY,D,76,INFLOW,19970917 0000,19970918 0000,184,,CFS
COY,D,76,INFLOW,19970918 0000,19970919 0000,175,,CFS
COY,D,76,INFLOW,19970919 0000,19970922 0000,168,,CFS
COY,D,76,INFLOW,19970920 0000,19970922 0000,178,,CFS
COY,D,76,INFLOW,19970921 0000,19970922 0000,180,,CFS
COY,D,76,INFLOW,19970922 0000,19970923 0000,147,,CFS
COY,D,76,INFLOW,19970923 0000,19970924 0000,131,,CFS
COY,D,76,INFLOW,19970924 0000,19970925 0000,154,,CFS
COY,D,76,INFLOW,19970925 0000,19970926 0000,135,,CFS
COY,D,76,INFLOW,19970926 0000,19970929 0000,139,,CFS
COY,D,76,INFLOW,19970927 0000,19970929 0000,205,,CFS
COY,D,76,INFLOW,19970928 0000,19970929 0000,200,,CFS
COY,D,76,INFLOW,19970929 0000,19970930 0000,208,,CFS
COY,D,76,INFLOW,19970930 0000,19971001 0000,200,,CFS
COY,D,76,INFLOW,19971001 0000,19971002 0000,192,,CFS
COY,D,76,INFLOW,19971002 0000,19971003 0000,227,,CFS
COY,D,76,INFLOW,19971003 0000,19971006 0000,208,,CFS
COY,D,76,INFLOW,19971004 0000,19971006 0000,203,,CFS
COY,D,76,INFLOW,19971005 0000,19971006 0000,231,,CFS
COY,D,76,INFLOW,19971006 0000,19971007 0000,224,,CFS
COY,D,76,INFLOW,19971007 0000,19971008 0000,209,,CFS
COY,D,76,INFLOW,19971008 0000,19971009 0000,272,,CFS
COY,D,76,INFLOW,19971009 0000,19971010 0000,273,,CFS
COY,D,76,INFLOW,19971010 0000,19971014 0000,256,,CFS
COY,D,76,INFLOW,19971011 0000,19971014 0000,214,,CFS
COY,D,76,INFLOW,19971012 0000,19971014 0000,254,,CFS
COY,D,76,INFLOW,19971013 0000,19971014 0000,243,,CFS
COY,D,76,INFLOW,19971014 0000,19971015 0000,349,,CFS
COY,D,76,INFLOW,19971015 0000,19971016 0000,247,,CFS
COY,D,76,INFLOW,19971016 0000,19971017 0000,198,,CFS
COY,D,76,INFLOW,19971017 0000,19971020 0000,205,,CFS
COY,D,76,INFLOW,19971018 0000,19971022 0000,237,,CFS
COY,D,76,INFLOW,19971019 0000,19971022 0000,78,,CFS
COY,D,76,INFLOW,19971020 0000,19971022 0000,-26,,CFS
COY,D,76,INFLOW,19971021 0000,19971022 0000,20,,CFS
COY,D,76,INFLOW,19971022 0000,19971023 0000,29,,CFS
COY,D,76,INFLOW,19971023 0000,19971024 0000,23,,CFS
COY,D,76,INFLOW,19971024 0000,19971025 0000,36,,CFS
COY,D,76,INFLOW,19971025 0000,19971024 0000,36,,CFS
COY,D,76,INFLOW,19971026 0000,19971027 0100,12,,CFS
COY,D,76,INFLOW,19971027 0000,19971028 0100,25,,CFS
COY,D,76,INFLOW,19971028 0000,19971029 0100,17,,CFS
COY,D,76,INFLOW,19971029 0000,19971030 0100,34,,CFS
COY,D,76,INFLOW,19971030 0000,19971031 0100,47,,CFS
COY,D,76,INFLOW,19971031 0000,19971102 0100,68,,CFS
COY,D,76,INFLOW,19971101 0000,19971103 0100,304,,CFS
COY,D,76,INFLOW,19971102 0000,19971103 0100,306,,CFS
COY,D,76,INFLOW,19971103 0000,19971104 0100,326,,CFS
COY,D,76,INFLOW,19971104 0000,19971105 0100,288,,CFS
COY,D,76,INFLOW,19971105 0000,19971106 0100,285,,CFS
